City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
695,Itatiaia,BR,-22.4961,-44.5633,64.33,93,99,3.56,overcast clouds
696,Ferme-Neuve,CA,46.7001,-75.4493,72.27,37,27,8.16,scattered clouds
697,Omachi,JP,36.5,137.8667,59.41,94,100,0.38,moderate rain
698,Saint Albans,GB,51.75,-0.3333,69.15,48,39,18.41,scattered clouds
699,Sinnamary,GF,5.3833,-52.95,82.49,72,13,9.28,few clouds
700,Giyani,ZA,-23.3025,30.7187,59.95,58,0,2.62,clear sky
701,Bonavista,CA,48.6499,-53.1147,57.09,71,100,19.62,overcast clouds
702,Varhaug,NO,58.6147,5.6457,56.75,90,85,17.6,overcast clouds
703,Paracuru,BR,-3.41,-39.0306,83.1,72,18,9.13,few clouds
704,Bongandanga,CD,1.5,21.05,75.69,77,40,0.51,scattered clouds
